"","data_1.sale_price","data_1.land_sq","data_1.zipcode","data_1.residential_units","data_1.commercial_units"
"17831",370000,0,10023,0,0
"17832",1200000,0,10023,0,0
"17833",757500,0,10023,0,0
"17834",617500,0,10023,0,0
"17835",450000,0,10023,0,0
"17836",374500,0,10023,0,0
"17837",540000,0,10023,0,0
"17838",1452000,0,10023,0,0
"17839",420000,0,10023,0,0
"17840",379000,0,10023,0,0
"17841",597500,0,10023,0,0
"17842",330000,0,10023,0,0
"17843",1150000,0,10023,0,0
"17844",1150000,0,10023,0,0
"17845",290000,0,10023,0,0
"17846",360000,0,10023,0,0
"17847",335000,0,10023,0,0
"17848",1275000,0,10023,0,0
"17849",399000,0,10023,0,0
"17850",329000,0,10023,0,0
"17851",970000,0,10023,0,0
"17852",400000,0,10023,0,0
"17853",435000,0,10023,0,0
"17854",320000,0,10023,0,0
"17855",1201720,0,10023,0,0
"17856",360000,0,10023,0,0
"17857",685000,0,10023,0,0
"17858",1150000,0,10023,0,0
"17859",335000,0,10023,0,0
"17860",1450000,0,10023,0,0
"17861",700000,0,10023,0,0
"17862",765000,0,10023,0,0
"17863",435000,0,10023,0,0
"17864",339000,0,10023,0,0
"17865",1200000,0,10023,0,0
"17866",1290000,0,10023,0,0
"17867",350000,0,10023,0,0
"17868",325000,0,10023,0,0
"17869",300000,0,10023,0,0
"17870",425000,0,10023,0,0
"17871",320000,0,10023,0,0
"17872",689000,0,10023,0,0
"17873",465000,0,10023,0,0
"17874",1325000,0,10023,0,0
"17875",380000,0,10023,0,0
"17876",755000,0,10023,0,0
"17877",1675000,0,10023,0,0
"17878",485000,0,10023,0,0
"17879",640000,0,10023,0,0
"17880",325000,0,10023,0,0
"17881",1249000,0,10023,0,0
"17882",2250000,0,10023,0,0
"17883",1350000,0,10023,0,0
"17884",615000,0,10023,0,0
"17885",1175000,0,10023,0,0
"17886",415000,0,10023,0,0
"17887",580000,0,10023,0,0
"17888",420111,0,10023,0,0
"17889",331000,0,10023,0,0
"17890",575000,0,10023,0,0
"17891",380000,0,10023,0,0
"17892",720000,0,10023,0,0
"17893",740000,0,10023,0,0
"17894",1305000,0,10023,0,0
"17895",380000,0,10023,0,0
"17896",650000,0,10023,0,0
"17897",1345000,0,10023,0,0
"17898",635000,0,10023,0,0
"17899",421500,0,10023,0,0
"17900",62000,0,10023,0,0
"17901",620000,0,10023,0,0
"17902",315000,0,10023,0,0
"17903",305000,0,10023,0,0
"17904",750000,0,10023,0,0
"17905",50000,0,10023,0,0
"17906",998000,0,10023,0,0
"17907",445000,0,10023,0,0
"17908",713888,0,10023,0,0
"17909",319000,0,10023,0,0
"17910",380000,0,10023,0,0
"17911",1325000,0,10023,0,0
"17912",425000,0,10023,0,0
"17913",427500,0,10023,0,0
"17914",442000,0,10023,0,0
"17915",380000,0,10023,0,0
"17916",50000,0,10023,0,0
"17917",610000,0,10023,0,0
"17918",680000,0,10023,0,0
"17919",600000,0,10023,0,0
"17920",365000,0,10023,0,0
"17921",390000,0,10023,0,0
"17922",417000,0,10023,0,0
"17923",505000,0,10023,0,0
"17924",10,0,10023,0,0
"17925",2640000,0,10023,0,0
"17926",60000,0,10023,0,0
"17927",540000,0,10023,0,0
"17928",300000,0,10023,0,0
"17929",457409,0,10023,0,0
"17930",780615,0,10023,0,0
"17931",560000,0,10023,0,0
"17932",732000,0,10023,0,0
"17933",660000,0,10023,0,0
"17934",1155500,0,10024,0,0
"17935",985000,0,10024,0,0
"17936",495000,0,10024,0,0
"17937",1725000,0,10024,0,0
"17938",646400,0,10024,0,0
"17939",525000,0,10024,0,0
"17940",499950,0,10024,0,0
"17941",925000,0,10024,0,0
"17942",785000,0,10024,0,0
"17943",485000,0,10024,0,0
"17944",589000,0,10024,0,0
"17945",1426500,0,10024,0,0
"17946",349000,0,10024,0,0
"17947",1282995,0,10024,0,0
"17948",535000,0,10024,0,0
"17949",495000,0,10023,0,0
"17950",330000,0,10023,0,0
"17951",1126800,0,10023,0,0
"17952",1295000,0,10023,0,0
"17953",295000,0,10023,0,0
"17954",425000,0,10023,0,0
"17955",345000,0,10023,0,0
"17956",450000,0,10023,0,0
"17957",652500,0,10023,0,0
"17958",550000,0,10023,0,0
"17959",550000,0,10023,0,0
"17960",375000,0,10023,0,0
"17961",580000,0,10023,0,0
"17962",1350000,0,10023,0,0
"17963",63000,0,10023,0,0
"17964",360000,0,10023,0,0
"17965",785000,0,10023,0,0
"17966",435000,0,10023,0,0
"17967",310000,0,10023,0,0
"17968",450000,0,10023,0,0
"17969",1080000,0,10023,0,0
"17970",940000,0,10023,0,0
"17971",362500,0,10023,0,0
"17972",815000,0,10023,0,0
"17973",425000,0,10023,0,0
"17974",415000,0,10023,0,0
"17975",500000,0,10023,0,0
"17976",660000,0,10023,0,0
"17977",410000,0,10023,0,0
"17978",625000,0,10023,0,0
"17979",675000,0,10023,0,0
"17980",552000,0,10023,0,0
"17981",425000,0,10023,0,0
"17982",575000,0,10023,0,0
"17983",480000,0,10023,0,0
"17984",1150000,0,10023,0,0
"17985",770000,0,10023,0,0
"17986",387500,0,10023,0,0
"17987",395000,0,10023,0,0
"17988",710000,0,10023,0,0
"17989",2375000,0,10023,0,0
"17990",680000,0,10023,0,0
"17991",370500,0,10023,0,0
"17992",1675000,0,10023,0,0
"17993",970000,0,10023,0,0
"17994",470000,0,10023,0,0
"17995",470000,0,10023,0,0
"17996",642500,0,10023,0,0
"17997",540000,0,10023,0,0
"17998",650000,0,10023,0,0
"17999",24000,0,10023,0,0
"18000",445000,0,10023,0,0
"18001",875000,0,10023,0,0
"18002",200000,0,10023,0,0
"18003",1500000,0,10023,0,0
"18004",116044845,0,10023,0,1
"18005",279300,0,10023,0,1
"18006",170352,0,10023,0,0
"18007",168324,0,10023,0,0
"18008",170352,0,10023,0,0
"18009",210000,0,10023,0,0
"18010",202500,0,10023,0,0
"18011",212000,0,10023,0,0
"18012",105000,0,10023,0,0
"18013",157500,0,10023,0,0
"18014",205000,0,10023,0,0
"18015",200000,0,10023,0,0
"18016",1030351,0,10023,0,0
"18017",42000000,0,10023,0,1
"18018",25000,0,10069,0,0
"18019",18000,0,10069,0,0
"18020",875000,0,10069,0,1
"18021",31875,0,10069,0,1
"18022",22088,0,10069,0,1
"18023",21000,0,10069,0,1
"18024",23042,0,10023,0,0
"18025",55478000,7650,10024,0,2
"18026",69562363,83139,10023,0,0
"18027",25000,0,10024,0,0
"18028",2500000,0,10024,0,0
"18029",8300000,1703,10024,1,0
"18030",6999999,1812,10025,1,0
"18031",6625000,1762,10024,1,0
"18032",3900000,1678,10024,1,0
"18033",3625000,1661,10025,1,1
"18034",3215000,1036,10024,1,0
"18035",4500000,17164,10024,1,0
"18036",3500000,1997,10024,1,0
"18037",5200000,2043,10024,2,0
"18038",7650000,1941,10024,2,0
"18039",5190000,1515,10024,2,0
"18040",6600000,1812,10024,2,0
"18041",3650000,1678,10024,2,0
"18042",5325000,1862,10025,2,0
"18043",4000000,1717,10025,2,0
"18044",6700000,1913,10024,2,0
"18045",6400000,1737,10024,3,0
"18046",4495000,1737,10024,8,0
"18047",3300000,1941,10024,5,0
"18048",5400000,2013,10024,10,0
"18049",4950000,2014,10024,10,0
"18050",5100000,2013,10024,8,0
"18051",3300000,1812,10025,8,0
"18052",5250000,2554,10024,14,0
"18053",360547,1737,10024,10,0
"18054",2000000,1941,10024,20,0
"18055",7125000,3405,10024,20,0
"18056",3700000,1700,10024,9,0
"18057",3500000,1862,10025,7,0
"18058",10,5066,10025,27,4
"18059",12375000,2175,10024,8,2
"18060",14300000,2043,10024,6,0
"18061",4000000,1812,10024,9,0
"18062",2850000,2325,10024,10,0
"18063",3100000,2052,10024,8,0
"18064",4500000,1737,10024,8,0
"18065",2850000,2013,10024,8,0
"18066",4775000,1611,10024,9,0
"18067",4200000,2013,10024,9,0
"18068",2200000,1711,10024,8,0
"18069",27150000,14907,10024,48,0
"18070",17000000,10872,10024,202,0
"18071",52500000,8200,10024,48,0
"18072",46500000,7175,10024,44,8
"18073",10710000,7550,10025,28,0
"18074",1297500,0,10024,0,0
"18075",100000,0,10024,0,0
"18076",345000,0,10024,0,0
"18077",1145000,0,10024,0,0
"18078",137720,0,10024,0,0
"18079",1599000,0,10024,0,0
"18080",1250000,0,10024,0,0
"18081",630000,0,10024,0,0
"18082",2075000,0,10024,0,0
"18083",465000,0,10024,0,0
"18084",2800000,0,10024,0,0
"18085",310000,0,10024,0,0
"18086",981000,0,10024,0,0
"18087",1525000,0,10025,0,0
"18088",397500,0,10025,0,0
"18089",345000,0,10025,0,0
"18090",450000,0,10025,0,0
"18091",680000,0,10025,0,0
"18092",1050000,0,10024,0,0
"18093",650000,0,10024,0,0
"18094",2187500,0,10024,0,0
"18095",379582,0,10024,0,0
"18096",700000,0,10024,0,0
"18097",166500,0,10024,0,0
"18098",485000,0,10024,0,0
"18099",1035000,0,10024,0,0
"18100",942500,0,10024,0,0
"18101",1100000,0,10024,0,0
"18102",950000,0,10024,0,0
"18103",435160,0,10024,0,0
"18104",1750000,0,10024,0,0
"18105",500000,0,10024,0,0
"18106",300000,0,10024,0,0
"18107",660000,0,10024,0,0
"18108",1325000,0,10024,0,0
"18109",34419,0,10024,0,0
"18110",615000,0,10024,0,0
"18111",1150000,0,10024,0,0
"18112",670000,0,10024,0,0
"18113",559000,0,10024,0,0
"18114",310000,0,10025,0,0
"18115",790000,0,10025,0,0
"18116",720000,0,10024,0,0
"18117",999999,0,10024,0,0
"18118",345000,0,10024,0,0
"18119",296500,0,10024,0,0
"18120",399000,0,10025,0,0
"18121",350000,0,10024,0,0
"18122",380000,0,10024,0,0
"18123",1025000,0,10024,0,0
"18124",1725000,0,10024,0,0
"18125",355450,0,10024,0,0
"18126",314500,0,10024,0,0
"18127",449000,0,10024,0,0
"18128",358000,0,10024,0,0
"18129",475000,0,10024,0,0
"18130",940000,0,10024,0,0
"18131",512500,0,10024,0,0
"18132",407000,0,10025,0,0
"18133",749000,0,10025,0,0
"18134",928000,0,10024,0,0
"18135",325000,0,10024,0,0
"18136",1500000,0,10024,0,0
"18137",725000,0,10024,0,0
"18138",1850000,0,10024,0,0
"18139",3725000,0,10024,0,0
"18140",4400000,0,10024,0,0
"18141",1950000,0,10024,0,0
"18142",2850000,0,10024,0,0
"18143",1575000,0,10024,0,0
"18144",2298712,0,10024,0,0
"18145",4900000,0,10024,0,0
"18146",2501000,0,10024,0,0
"18147",840000,0,10024,0,0
"18148",4600000,0,10024,0,0
"18149",11000000,0,10024,0,0
"18150",6600000,0,10024,0,0
"18151",3100000,0,10024,0,0
"18152",1395000,0,10024,0,0
"18153",850000,0,10024,0,0
"18154",1552500,0,10024,0,0
"18155",1600000,0,10024,0,0
"18156",3040000,0,10024,0,0
"18157",625000,0,10024,0,0
"18158",660000,0,10024,0,0
"18159",334000,0,10024,0,0
"18160",300500,0,10024,0,0
"18161",969000,0,10024,0,0
"18162",789000,0,10024,0,0
"18163",264000,0,10024,0,0
"18164",590000,0,10024,0,0
"18165",600000,0,10024,0,0
"18166",272000,0,10024,0,0
"18167",480000,0,10024,0,0
"18168",570000,0,10024,0,0
"18169",930000,0,10024,0,0
"18170",3500000,0,10024,0,0
"18171",20000,0,10024,0,0
"18172",3695000,0,10024,0,0
"18173",2105000,0,10024,0,0
"18174",651100,0,10024,0,0
"18175",1195000,0,10024,0,0
"18176",1750000,0,10024,0,0
"18177",1900000,0,10024,0,0
"18178",2887500,0,10024,0,0
"18179",1017500,0,10024,0,0
"18180",929052,0,10024,0,0
"18181",960000,0,10024,0,0
"18182",399000,0,10024,0,0
"18183",240000,0,10024,0,0
"18184",640000,0,10024,0,0
"18185",760000,0,10024,0,0
"18186",222000,0,10024,0,0
"18187",250000,0,10024,0,0
"18188",1675000,0,10024,0,0
"18189",1690000,0,10024,0,0
"18190",2450000,0,10024,0,0
"18191",3850000,0,10024,0,0
"18192",5950000,0,10024,0,0
"18193",600561,0,10024,0,0
"18194",6200000,0,10024,0,0
"18195",1450000,0,10024,0,0
"18196",40395,0,10024,0,0
"18197",1485000,0,10024,0,0
"18198",725000,0,10024,0,0
"18199",776000,0,10024,0,0
"18200",755000,0,10024,0,0
"18201",3400000,0,10024,0,0
"18202",689000,0,10024,0,0
"18203",2670000,0,10024,0,0
"18204",4000000,0,10024,0,0
"18205",2266300,0,10024,0,0
"18206",2400000,0,10024,0,0
"18207",2200000,0,10024,0,0
"18208",8850000,0,10024,0,0
"18209",4307124,0,10024,0,0
"18210",1800000,0,10025,0,0
"18211",6029700,0,10025,0,0
"18212",2199000,0,10025,0,0
"18213",1295000,0,10025,0,0
"18214",650000,0,10025,0,0
"18215",1735000,0,10025,0,0
"18216",695000,0,10025,0,0
"18217",940169,0,10025,0,0
"18218",930000,0,10025,0,0
"18219",550000,0,10025,0,0
"18220",3695000,0,10025,0,0
"18221",392500,0,10025,0,0
"18222",815000,0,10025,0,0
"18223",150000,0,10025,0,0
"18224",1560000,0,10025,0,0
"18225",1922535,0,10025,0,0
"18226",2251333,0,10025,0,0
"18227",2150000,0,10025,0,0
"18228",2995000,0,10025,0,0
"18229",840000,0,10025,0,0
"18230",505000,0,10025,0,0
"18231",3300000,0,10025,0,0
"18232",560000,0,10025,0,0
"18233",715000,0,10025,0,0
"18234",700000,0,10025,0,0
"18235",628769,0,10025,0,0
"18236",1160000,0,10025,0,0
"18237",604000,0,10025,0,0
"18238",1295000,0,10025,0,0
"18239",465000,0,10025,0,0
"18240",860000,0,10025,0,0
"18241",287000,0,10025,0,0
"18242",860000,0,10025,0,0
"18243",1725000,0,10025,0,0
"18244",950000,0,10025,0,0
"18245",1200000,0,10024,0,0
"18246",1450000,0,10024,0,0
"18247",535000,0,10024,0,0
"18248",1537000,0,10024,0,0
"18249",545000,0,10024,0,0
"18250",890000,0,10024,0,0
"18251",595000,0,10024,0,0
"18252",875000,0,10024,0,0
"18253",735000,0,10024,0,0
"18254",830000,0,10024,0,0
"18255",695000,0,10024,0,0
"18256",21296,0,10024,0,0
"18257",1165000,0,10024,0,0
"18258",1136500,0,10024,0,0
"18259",1250000,0,10024,0,0
"18260",650000,0,10024,0,0
"18261",336500,0,10024,0,0
"18262",565000,0,10024,0,0
"18263",583500,0,10024,0,0
"18264",2500000,0,10024,0,0
"18265",405000,0,10024,0,0
"18266",570000,0,10024,0,0
"18267",612000,0,10024,0,0
"18268",637255,0,10024,0,0
"18269",326500,0,10024,0,0
"18270",660000,0,10024,0,0
"18271",300000,0,10024,0,0
"18272",300000,0,10024,0,0
"18273",383500,0,10024,0,0
"18274",322090,0,10024,0,0
"18275",582910,0,10024,0,0
"18276",370000,0,10024,0,0
"18277",390000,0,10024,0,0
"18278",710700,0,10024,0,0
"18279",392000,0,10024,0,0
"18280",459000,0,10024,0,0
"18281",1565000,0,10024,0,0
"18282",899000,0,10024,0,0
"18283",2495000,0,10024,0,0
"18284",2600000,0,10024,0,0
"18285",1900000,0,10024,0,0
"18286",2495000,0,10024,0,0
"18287",1575000,0,10024,0,0
"18288",560000,0,10024,0,0
"18289",509000,0,10024,0,0
"18290",452490,0,10024,0,0
"18291",960000,0,10024,0,0
"18292",900000,0,10024,0,0
"18293",590000,0,10024,0,0
"18294",530000,0,10024,0,0
"18295",1818000,0,10024,0,0
"18296",550000,0,10024,0,0
"18297",530000,0,10024,0,0
"18298",818000,0,10024,0,0
"18299",661862,0,10024,0,0
"18300",390000,0,10024,0,0
"18301",1210543,0,10024,0,0
"18302",1900000,0,10024,0,0
"18303",985000,0,10024,0,0
"18304",690000,0,10024,0,0
"18305",975000,0,10024,0,0
"18306",1850000,0,10024,0,0
"18307",892097,0,10025,0,0
"18308",563000,0,10025,0,0
"18309",1110000,0,10025,0,0
"18310",2200000,0,10025,0,0
"18311",1651200,0,10025,0,0
"18312",585000,0,10025,0,0
"18313",450000,0,10025,0,0
"18314",640000,0,10025,0,0
"18315",640000,0,10025,0,0
"18316",1265000,0,10025,0,0
"18317",975000,0,10025,0,0
"18318",705000,0,10025,0,0
"18319",450000,0,10025,0,0
"18320",515000,0,10025,0,0
"18321",760000,0,10025,0,0
"18322",700000,0,10025,0,0
"18323",900000,0,10025,0,0
"18324",685000,0,10025,0,0
"18325",918766,0,10025,0,0
"18326",615000,0,10025,0,0
"18327",1200000,0,10025,0,0
"18328",915000,0,10025,0,0
"18329",442000,0,10025,0,0
"18330",303000,0,10025,0,0
"18331",975000,0,10024,0,0
"18332",1400000,0,10024,0,0
"18333",2499000,0,10024,0,0
"18334",956000,0,10024,0,0
"18335",530000,0,10024,0,0
"18336",1335000,0,10024,0,0
"18337",976000,0,10024,0,0
"18338",5350000,0,10024,0,0
"18339",2450000,0,10024,0,0
"18340",525000,0,10024,0,0
"18341",1150000,0,10024,0,0
"18342",2450000,0,10024,0,0
"18343",2849000,0,10024,0,0
"18344",1450000,0,10024,0,0
"18345",1465000,0,10024,0,0
"18346",1320000,0,10024,0,0
"18347",967500,0,10024,0,0
"18348",2625000,0,10024,0,0
"18349",4050000,0,10024,0,0
"18350",1430000,0,10024,0,0
"18351",2050000,0,10024,0,0
"18352",3235000,0,10024,0,0
"18353",525000,0,10024,0,0
"18354",1844000,0,10024,0,0
"18355",1260000,0,10024,0,0
"18356",1110000,0,10024,0,0
"18357",868000,0,10024,0,0
"18358",825000,0,10024,0,0
"18359",820000,0,10024,0,0
"18360",685000,0,10024,0,0
"18361",1280000,0,10024,0,0
"18362",2250000,0,10024,0,0
"18363",4125000,0,10024,0,0
"18364",799000,0,10024,0,0
"18365",1350000,0,10024,0,0
"18366",785000,0,10024,0,0
"18367",500000,0,10024,0,0
"18368",3500000,0,10024,0,0
"18369",585000,0,10024,0,0
"18370",575000,0,10024,0,0
"18371",550000,0,10024,0,0
"18372",340000,0,10024,0,0
"18373",412000,0,10024,0,0
"18374",415000,0,10024,0,0
"18375",418500,0,10024,0,0
"18376",1020000,0,10024,0,0
"18377",1165000,0,10024,0,0
"18378",490000,0,10024,0,0
"18379",900000,0,10024,0,0
"18380",1300000,0,10024,0,0
"18381",1651000,0,10024,0,0
"18382",1299000,0,10024,0,0
"18383",1241500,0,10024,0,0
"18384",999999,0,10024,0,0
"18385",2100000,0,10024,0,0
"18386",1700000,0,10024,0,0
"18387",755000,0,10024,0,0
"18388",650000,0,10024,0,0
"18389",525000,0,10024,0,0
"18390",1680000,0,10024,0,0
"18391",577500,0,10024,0,0
"18392",3170000,0,10024,0,0
"18393",4750000,0,10024,0,0
"18394",4100000,0,10024,0,0
"18395",695000,0,10024,0,0
"18396",2250000,0,10024,0,0
"18397",2667000,0,10024,0,0
"18398",1975000,0,10024,0,0
"18399",3600000,0,10024,0,0
"18400",4012500,0,10025,0,0
"18401",1525000,0,10025,0,0
"18402",999000,0,10025,0,0
"18403",1590000,0,10025,0,0
"18404",2200000,0,10025,0,0
"18405",1267000,0,10025,0,0
"18406",465000,0,10025,0,0
"18407",456500,0,10025,0,0
"18408",440000,0,10025,0,0
"18409",449275,0,10025,0,0
"18410",640000,0,10025,0,0
"18411",675000,0,10025,0,0
"18412",1810000,0,10025,0,0
"18413",649500,0,10025,0,0
"18414",1315000,0,10025,0,0
"18415",1323725,0,10025,0,0
"18416",685000,0,10025,0,0
"18417",2100000,0,10025,0,0
"18418",895000,0,10025,0,0
"18419",1685000,0,10025,0,0
"18420",1210000,0,10025,0,0
"18421",1462500,0,10025,0,0
"18422",2365000,0,10025,0,0
"18423",1862000,0,10025,0,0
"18424",1110000,0,10025,0,0
"18425",700000,0,10025,0,0
"18426",1164000,0,10025,0,0
"18427",1130000,0,10025,0,0
"18428",740000,0,10025,0,0
"18429",1070000,0,10025,0,0
"18430",820000,0,10025,0,0
"18431",1625000,0,10025,0,0
"18432",1675000,0,10025,0,0
"18433",1400000,0,10025,0,0
"18434",1576000,0,10025,0,0
"18435",459000,0,10025,0,0
"18436",400000,0,10025,0,0
"18437",520000,0,10025,0,0
"18438",515000,0,10025,0,0
"18439",1100000,0,10024,0,0
"18440",780000,0,10024,0,0
"18441",586000,0,10024,0,0
"18442",1200000,0,10024,0,0
"18443",1325000,0,10024,0,0
"18444",729725,0,10024,0,0
"18445",2050000,0,10024,0,0
"18446",1562500,0,10024,0,0
"18447",1600000,0,10024,0,0
"18448",1850000,0,10024,0,0
"18449",2250000,0,10024,0,0
"18450",882984,0,10024,0,0
"18451",775000,0,10024,0,0
"18452",2700000,0,10024,0,0
"18453",592500,0,10024,0,0
"18454",470000,0,10024,0,0
"18455",1395000,0,10024,0,0
"18456",450000,0,10024,0,0
"18457",1080700,0,10024,0,0
"18458",2200000,0,10024,0,0
"18459",1825000,0,10024,0,0
"18460",1900000,0,10024,0,0
"18461",1290000,0,10024,0,0
"18462",8995000,0,10024,0,0
"18463",2400000,0,10024,0,0
"18464",390000,0,10024,0,0
"18465",256750,0,10024,0,0
"18466",869000,0,10024,0,0
"18467",550000,0,10024,0,0
"18468",564000,0,10024,0,0
"18469",430950,0,10024,0,0
"18470",2090000,0,10024,0,0
"18471",430000,0,10024,0,0
"18472",450000,0,10024,0,0
"18473",510000,0,10024,0,0
"18474",960000,0,10024,0,0
"18475",1950000,0,10024,0,0
"18476",1020491,0,10024,0,0
"18477",415000,0,10024,0,0
"18478",1031749,0,10024,0,0
"18479",940000,0,10024,0,0
"18480",1050000,0,10024,0,0
"18481",685000,0,10024,0,0
"18482",6125000,0,10024,0,0
"18483",880000,0,10024,0,0
"18484",2440000,0,10024,0,0
"18485",950000,0,10024,0,0
"18486",1995000,0,10024,0,0
"18487",1200000,0,10024,0,0
"18488",2160000,0,10024,0,0
"18489",675000,0,10024,0,0
"18490",745000,0,10024,0,0
"18491",1100000,0,10024,0,0
"18492",1525000,0,10024,0,0
"18493",2995000,0,10024,0,0
"18494",515000,0,10024,0,0
"18495",1622800,0,10024,0,0
"18496",1300000,0,10024,0,0
"18497",2100000,0,10024,0,0
"18498",1145000,0,10024,0,0
"18499",1400000,0,10024,0,0
"18500",620000,0,10024,0,0
"18501",1150000,0,10024,0,0
"18502",2295000,0,10024,0,0
"18503",2455000,0,10024,0,0
"18504",1135348,0,10024,0,0
"18505",402000,0,10024,0,0
"18506",550000,0,10024,0,0
"18507",525000,0,10024,0,0
"18508",925000,0,10024,0,0
"18509",1650000,0,10024,0,0
"18510",342000,0,10024,0,0
"18511",1900000,0,10024,0,0
"18512",1100000,0,10024,0,0
"18513",1680000,0,10024,0,0
"18514",318000,0,10024,0,0
"18515",640000,0,10024,0,0
"18516",835000,0,10024,0,0
"18517",910000,0,10024,0,0
"18518",1451500,0,10024,0,0
"18519",29160,0,10024,0,0
"18520",899000,0,10024,0,0
"18521",2862500,0,10024,0,0
"18522",1795000,0,10024,0,0
"18523",1300000,0,10024,0,0
"18524",875000,0,10024,0,0
"18525",1351000,0,10024,0,0
"18526",1180000,0,10024,0,0
"18527",520000,0,10024,0,0
"18528",599000,0,10024,0,0
"18529",907500,0,10024,0,0
"18530",980000,0,10024,0,0
"18531",947500,0,10024,0,0
"18532",1060000,0,10024,0,0
"18533",1695000,0,10024,0,0
"18534",1395000,0,10024,0,0
"18535",1545000,0,10024,0,0
"18536",1420000,0,10024,0,0
"18537",1600000,0,10024,0,0
"18538",1500000,0,10024,0,0
"18539",1626000,0,10024,0,0
"18540",650000,0,10024,0,0
"18541",1600000,0,10024,0,0
"18542",4100000,0,10024,0,0
"18543",2400000,0,10024,0,0
"18544",2797500,0,10024,0,0
"18545",2750000,0,10024,0,0
"18546",3750000,0,10024,0,0
"18547",3737000,0,10024,0,0
"18548",399000,0,10024,0,0
"18549",108570,0,10024,0,0
"18550",579000,0,10024,0,0
"18551",669000,0,10024,0,0
"18552",3740000,0,10024,0,0
"18553",3590400,0,10024,0,0
"18554",1645599,0,10024,0,0
"18555",670000,0,10024,0,0
"18556",1795000,0,10024,0,0
"18557",1550000,0,10024,0,0
"18558",592500,0,10024,0,0
"18559",126750,0,10024,0,0
"18560",999000,0,10024,0,0
"18561",940000,0,10025,0,0
"18562",1540000,0,10025,0,0
"18563",622500,0,10025,0,0
"18564",1445000,0,10025,0,0
"18565",435000,0,10025,0,0
"18566",1580000,0,10025,0,0
"18567",1427000,0,10025,0,0
"18568",605000,0,10025,0,0
"18569",485000,0,10025,0,0
"18570",1010000,0,10025,0,0
"18571",1100000,0,10025,0,0
"18572",1500000,0,10025,0,0
"18573",380000,0,10025,0,0
"18574",560000,0,10025,0,0
"18575",545000,0,10025,0,0
"18576",595000,0,10025,0,0
"18577",670000,0,10025,0,0
"18578",1250000,0,10025,0,0
"18579",649000,0,10025,0,0
"18580",1287500,0,10025,0,0
"18581",1210000,0,10025,0,0
"18582",2525000,0,10025,0,0
"18583",1600000,0,10025,0,0
"18584",1545000,0,10025,0,0
"18585",580000,0,10025,0,0
"18586",467500,0,10025,0,0
"18587",476000,0,10025,0,0
"18588",592500,0,10025,0,0
"18589",530000,0,10025,0,0
"18590",565000,0,10025,0,0
"18591",520000,0,10025,0,0
"18592",442500,0,10025,0,0
"18593",562500,0,10025,0,0
"18594",9831029,15100,10025,146,0
"18595",456300,0,10024,0,0
"18596",365040,0,10024,0,0
"18597",651680,0,10024,0,0
"18598",697500,0,10024,0,0
"18599",419796,0,10024,0,0
"18600",682227,0,10024,0,0
"18601",441090,0,10024,0,0
"18602",712775,0,10024,0,0
"18603",955000,0,10024,1,0
"18604",885000,0,10024,1,0
"18605",510000,0,10024,1,0
"18606",430000,0,10024,1,0
"18607",490000,0,10024,1,0
"18608",895000,0,10024,1,0
"18609",897000,0,10024,1,0
"18610",999000,0,10024,1,0
"18611",490000,0,10024,1,0
"18612",875000,0,10024,1,0
"18613",425000,0,10024,1,0
"18614",1250000,0,10024,1,0
"18615",1760000,0,10024,1,0
"18616",10000000,0,10024,1,0
"18617",8150000,0,10024,1,0
"18618",734000,0,10024,1,0
"18619",2950000,0,10025,1,0
"18620",895000,0,10025,1,0
"18621",1570000,0,10025,1,0
"18622",1555000,0,10024,1,0
"18623",1525000,0,10024,1,0
"18624",752500,0,10024,1,0
"18625",1450000,0,10024,1,0
"18626",1070000,0,10024,1,0
"18627",2350000,0,10024,1,0
"18628",1950000,0,10024,1,0
"18629",999000,0,10024,1,0
"18630",3100000,0,10024,1,0
"18631",549000,0,10024,1,0
"18632",515000,0,10024,1,0
"18633",482000,0,10024,1,0
"18634",749000,0,10024,1,0
"18635",565000,0,10024,1,0
"18636",620000,0,10024,1,0
"18637",300000,0,10024,1,0
"18638",1020000,0,10024,1,0
"18639",200000,0,10024,1,0
"18640",646588,0,10024,1,0
"18641",1751390,0,10024,1,0
"18642",689000,0,10024,1,0
"18643",740000,0,10024,1,0
"18644",3600000,0,10024,1,0
"18645",750000,0,10024,1,0
"18646",1385000,0,10024,1,0
"18647",3250000,0,10024,1,0
"18648",1325000,0,10024,1,0
"18649",325000,0,10024,1,0
"18650",1235000,0,10024,1,0
"18651",700000,0,10024,1,0
"18652",3050000,0,10024,1,0
"18653",750000,0,10024,1,0
"18654",472000,0,10024,1,0
"18655",587000,0,10024,1,0
"18656",975000,0,10024,1,0
"18657",10,0,10024,1,0
"18658",10,0,10024,1,0
"18659",900000,0,10024,1,0
"18660",10,0,10024,1,0
"18661",732000,0,10025,1,0
"18662",1165000,0,10025,1,0
"18663",520000,0,10025,1,0
"18664",525000,0,10025,1,0
"18665",487000,0,10025,1,0
"18666",437000,0,10025,1,0
"18667",476000,0,10025,1,0
"18668",750000,0,10025,1,0
"18669",730000,0,10025,1,0
"18670",731325,0,10025,1,0
"18671",750000,0,10025,1,0
"18672",1825000,0,10024,1,0
"18673",865000,0,10024,1,0
"18674",775000,0,10024,1,0
"18675",802000,0,10024,1,0
"18676",721000,0,10024,1,0
"18677",860000,0,10024,1,0
